,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,071.00",AUD,AUST.DOLLAR,"16,386.00","16,168.00",2019-03-09,15
1,"16,978.00",CAD,CANADIAN DOLLAR,"17,361.00","17,133.00",2019-03-09,15
2,"22,614.00",CHF,SWISS FRANCE,"23,109.00","22,774.00",2019-03-09,15
3,,DKK,DANISH KRONE,"3,550.00","3,412.00",2019-03-09,15
4,"25,745.00",EUR,EURO,"26,509.00","25,823.00",2019-03-09,15
5,"29,993.00",GBP,BRITISH POUND,"30,514.00","30,205.00",2019-03-09,15
6,"2,898.00",HKD,HONGKONG DOLLAR,"2,993.00","2,918.00",2019-03-09,15
7,,INR,INDIAN RUPEE,358.00,315.00,2019-03-09,15
8,196.00,JPY,JAPANESE YEN,215.00,197.00,2019-03-09,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-03-09,15
10,,KWD,KUWAITI DINAR,"79,159.00","76,140.00",2019-03-09,15
11,,MYR,MALAYSIAN RINGGIT,"5,724.00","5,621.00",2019-03-09,15
12,,NOK,NORWEGIAN KRONER,"2,696.00","2,584.00",2019-03-09,15
13,,SEK,SWEDISH KRONA,"2,497.00","2,406.00",2019-03-09,15
14,"16,820.00",SGD,SINGAPORE DOLLAR,"17,164.00","16,939.00",2019-03-09,15
15,709.00,THB,THAI BAHT,751.00,709.00,2019-03-09,15
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-09,15
0,"16,062.04",AUD,AUST.DOLLAR,"16,365.89","16,164.14",2019-03-09,61
1,"16,972.66",CAD,CANADIAN DOLLAR,"17,344.35","17,132.03",2019-03-09,61
2,"22,605.08",CHF,SWISS FRANCE,"23,089.63","22,769.61",2019-03-09,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-03-09,61
4,,DKK,DANISH KRONE,"3,534.87","3,427.44",2019-03-09,61
5,"25,745.58",EUR,EURO,"26,498.80","25,828.12",2019-03-09,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-03-09,61
7,"29,990.77",GBP,BRITISH POUND,"30,501.43","30,207.36",2019-03-09,61
8,"2,909.21",HKD,HONGKONG DOLLAR,"2,981.68","2,929.75",2019-03-09,61
9,,INR,INDIAN RUPEE,343.14,330.18,2019-03-09,61
10,196.00,JPY,JAPANESE YEN,208.92,202.53,2019-03-09,61
11,18.81,KRW,SOUTH KOREAN WON,21.15,19.81,2019-03-09,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-03-09,61
13,,MYR,MALAYSIAN RINGGIT,"5,704.89","5,631.98",2019-03-09,61
14,,NOK,NORWEGIAN KRONER,"2,683.15","2,601.60",2019-03-09,61
15,,SEK,SWEDISH KRONA,"2,483.08","2,422.10",2019-03-09,61
16,"16,814.20",SGD,SINGAPORE DOLLAR,"17,148.11","16,937.91",2019-03-09,61
17,713.82,THB,THAI BAHT,743.60,713.82,2019-03-09,61
18,"23,130.00",USD,US DOLLAR,"23,260.00","23,160.00",2019-03-09,61
0,"16,076.62",AUD,AUST.DOLLAR,"16,380.00","16,174.00",2019-03-09,84
1,"16,983.93",CAD,CANADIAN DOLLAR,"17,357.00","17,113.00",2019-03-09,84
2,"22,614.56",CHF,SWISS FRANCE,"23,110.00","22,751.00",2019-03-09,84
3,,DKK,DANISH KRONE,"3,537.00","3,407.00",2019-03-09,84
4,"25,683.00",EUR,EURO,"26,489.06","25,812.00",2019-03-09,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-03-09,84
6,"29,993.47",GBP,BRITISH POUND,"30,525.00","30,186.00",2019-03-09,84
7,"2,913.14",HKD,HONGKONG DOLLAR,"2,981.00","2,931.00",2019-03-09,84
8,201.13,JPY,JAPANESE YEN,209.19,203.16,2019-03-09,84
9,18.30,KRW,SOUTH KOREAN WON,21.37,19.47,2019-03-09,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-03-09,84
11,,NOK,NORWEGIAN KRONER,"2,684.00","2,590.00",2019-03-09,84
12,,SEK,SWEDISH KRONA,"2,489.00","2,405.00",2019-03-09,84
13,"16,840.45",SGD,SINGAPORE DOLLAR,"17,165.00","16,941.00",2019-03-09,84
14,648.00,THB,THAI BAHT,745.00,712.00,2019-03-09,84
15,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-09,84
0,"16,091.62",AUD,AUST.DOLLAR,"16,365.56","16,188.75",2019-03-09,73
1,"16,998.93",CAD,CANADIAN DOLLAR,"17,340.64","17,153.31",2019-03-09,73
2,"22,634.56",CHF,SWISS FRANCE,"23,089.19","22,794.12",2019-03-09,73
3,,DKK,DANISH KRONE,"3,535.08","3,427.64",2019-03-09,73
4,"25,765.97",EUR,EURO,"26,489.06","25,843.50",2019-03-09,73
5,"30,013.47",GBP,BRITISH POUND,"30,494.10","30,225.05",2019-03-09,73
6,"2,913.14",HKD,HONGKONG DOLLAR,"2,977.61","2,933.68",2019-03-09,73
7,,INR,INDIAN RUPEE,343.14,330.18,2019-03-09,73
8,201.13,JPY,JAPANESE YEN,209.05,203.16,2019-03-09,73
9,19.07,KRW,SOUTH KOREAN WON,20.91,20.07,2019-03-09,73
10,,KWD,KUWAITI DINAR,"79,143.84","76,155.68",2019-03-09,73
11,,MYR,MALAYSIAN RINGGIT,"5,709.07","5,636.11",2019-03-09,73
12,,NOK,NORWEGIAN KRONER,"2,680.99","2,599.50",2019-03-09,73
13,,SEK,SWEDISH KRONA,"2,482.32","2,421.36",2019-03-09,73
14,"16,840.45",SGD,SINGAPORE DOLLAR,"17,144.37","16,959.16",2019-03-09,73
15,715.17,THB,THAI BAHT,745.00,715.17,2019-03-09,73
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-09,73
0,"16,081.62",AUD,AUST.DOLLAR,"16,370.56","16,183.75",2019-03-09,105
1,"16,988.93",CAD,CANADIAN DOLLAR,"17,345.64","17,148.31",2019-03-09,105
2,"22,624.56",CHF,SWISS FRANCE,"23,094.19","22,789.12",2019-03-09,105
3,,DKK,DANISH KRONE,"3,535.08","3,427.64",2019-03-09,105
4,"25,755.97",EUR,EURO,"26,494.06","25,838.50",2019-03-09,105
5,"30,003.47",GBP,BRITISH POUND,"30,499.10","30,220.05",2019-03-09,105
6,"2,903.14",HKD,HONGKONG DOLLAR,"2,982.61","2,928.68",2019-03-09,105
